Date,BERNALILLO,CATRON,CHAVES,CIBOLA,COLFAX,CURRY,DEBACA,DONA ANA,EDDY,GRANT,GUADALUPE,HARDING,HIDALGO,LEA,LINCOLN,LOS ALAMOS,LUNA,MCKINLEY,MORA,OTERO,QUAY,RIO ARRIBA,ROOSEVELT,SANDOVAL,SAN JUAN,SAN MIGUEL,SANTA FE,SIERRA,SOCORRO,TAOS,TORRANCE,UNION,VALENCIA
2020-07-23,126,0,6,5,0,7,0,26,5,4,1,0,3,36,3,0,7,26,0,8,0,5,6,15,21,-1,6,1,1,7,1,3,7
2020-07-24,96,0,17,5,0,10,0,42,6,1,0,0,1,14,17,0,8,24,0,11,0,6,3,11,11,1,12,0,0,1,0,5,10
2020-07-25,91,0,8,8,1,12,0,62,4,-1,1,0,0,27,4,0,2,28,0,16,2,4,4,11,9,1,8,3,0,1,0,0,7
2020-07-26,87,0,7,2,0,22,0,22,4,0,1,0,0,17,7,0,5,13,0,16,1,4,2,15,5,2,15,1,3,1,0,2,11
2020-07-27,61,0,3,178,1,16,0,74,4,0,0,0,0,23,0,1,7,12,0,12,0,5,7,9,11,0,13,0,0,2,4,0,6
2020-07-28,76,0,19,-10,0,15,0,18,8,2,2,0,0,25,4,0,18,13,0,6,0,1,5,14,20,1,14,1,0,1,2,1,14
2020-07-29,85,0,11,107,0,16,0,36,3,0,0,0,0,10,9,0,3,8,0,3,0,4,9,17,18,0,11,1,0,2,1,0,10
2020-07-30,61,0,17,12,0,5,0,21,3,1,0,0,0,17,3,1,2,35,0,3,0,7,3,14,22,1,15,0,2,2,0,1,4
2020-07-31,47,0,17,13,0,22,0,32,3,0,0,0,0,9,6,2,3,11,0,4,0,1,5,7,8,0,11,0,0,3,0,0,8
2020-08-01,65,0,14,2,0,6,0,7,5,1,0,0,3,21,2,0,2,11,0,1,0,1,1,12,5,0,15,1,0,2,0,2,3
2020-08-02,60,0,14,16,1,21,0,36,6,0,0,0,0,15,6,0,1,3,0,2,1,0,1,13,3,1,19,0,0,2,1,0,12
2020-08-03,19,0,5,7,0,3,0,26,5,1,0,0,0,15,4,0,9,2,0,4,1,2,1,1,1,0,2,1,0,1,0,0,4
2020-08-04,68,0,17,5,0,10,0,32,9,0,0,0,0,23,1,0,3,5,0,5,1,2,2,8,5,0,5,0,0,0,0,1,8
2020-08-05,42,0,11,9,1,13,0,43,2,2,0,0,0,28,3,0,2,16,0,2,0,8,8,7,9,0,8,1,0,3,0,0,8
2020-08-06,40,1,16,7,1,10,0,33,9,1,0,0,1,22,4,0,1,8,0,4,0,6,5,6,9,0,8,0,0,4,1,0,10
2020-08-07,30,0,8,24,1,17,0,50,6,0,0,0,0,11,1,0,0,4,0,3,0,1,3,9,11,0,8,0,-1,0,0,1,5
2020-08-08,30,0,16,8,1,8,0,19,9,0,0,0,1,11,7,1,6,6,0,2,0,3,1,0,3,1,11,1,1,2,0,0,2
2020-08-09,47,0,22,4,0,11,0,30,8,0,0,0,0,25,3,1,7,3,0,0,0,2,3,7,4,0,13,0,1,0,0,1,8
2020-08-10,25,0,5,3,0,6,0,19,5,0,0,0,0,22,0,1,0,11,0,2,0,0,2,4,3,1,4,0,1,1,0,0,14
2020-08-11,35,0,13,3,0,6,0,51,12,0,1,0,0,32,2,0,1,10,0,0,0,0,1,5,17,1,4,0,0,0,1,0,4
2020-08-12,30,0,10,0,0,5,0,37,18,0,0,0,0,33,0,1,-1,10,0,1,3,1,1,4,5,1,2,0,0,3,0,0,9
2020-08-13,38,0,19,3,0,6,0,18,14,1,0,0,0,13,14,0,1,10,0,0,4,4,1,3,3,0,12,0,0,0,1,0,5
2020-08-14,39,1,14,4,0,8,0,30,2,0,0,0,0,14,6,0,1,17,0,0,3,0,1,3,12,5,9,0,0,2,0,0,3
2020-08-15,15,0,9,3,0,8,0,16,12,0,0,0,0,13,1,0,1,16,0,3,3,4,5,6,9,2,5,2,0,1,1,0,7
2020-08-16,19,0,11,1,0,3,0,12,9,0,0,1,0,19,4,0,0,1,0,2,3,-1,0,0,9,0,9,0,0,0,0,0,4
2020-08-17,28,0,6,8,0,3,0,10,3,0,0,0,3,8,2,0,0,4,0,0,0,0,0,3,2,2,6,0,0,0,0,0,4
2020-08-18,18,-1,4,2,1,6,0,8,3,0,0,0,0,12,0,-1,0,6,0,2,1,1,1,1,2,0,10,0,0,1,0,0,2
2020-08-19,33,0,19,3,0,8,0,16,15,0,0,0,0,23,3,1,2,3,0,0,0,4,1,10,10,1,12,0,0,0,0,1,2
2020-08-20,58,0,14,6,0,8,0,21,3,3,0,0,0,26,1,0,4,7,0,1,7,5,8,4,7,2,13,2,0,-1,0,0,6
2020-08-21,28,0,12,1,0,2,0,14,11,1,0,0,0,19,1,0,1,7,0,1,2,7,3,5,8,3,12,0,1,0,0,0,5
2020-08-22,24,0,14,-8,0,15,0,-15,6,-2,2,0,0,7,0,0,-3,-29,0,-3,1,1,5,-5,-15,1,5,0,0,-1,0,-2,7
2020-08-23,75,0,15,8,0,2,0,32,3,2,-1,0,0,19,2,0,8,38,0,5,-1,1,-2,18,30,5,24,1,0,1,0,2,7
2020-08-24,18,0,3,1,0,2,0,10,9,0,0,0,0,9,0,0,4,2,0,1,0,2,0,5,3,0,3,0,0,1,0,0,2
2020-08-25,14,0,2,1,0,5,0,7,7,0,0,0,0,3,0,0,0,5,0,1,0,2,0,3,9,0,5,0,0,0,0,0,2
2020-08-26,35,0,20,3,0,5,0,19,24,0,-1,0,0,28,0,0,2,3,0,1,0,3,3,28,4,8,6,0,1,0,0,0,5
2020-08-27,53,0,16,0,0,5,0,20,9,2,0,0,4,8,2,1,32,3,0,0,0,1,1,4,5,2,15,0,0,0,0,0,5
2020-08-28,22,0,16,0,0,5,0,21,10,1,0,0,0,13,0,2,4,8,0,1,0,0,3,2,10,0,3,0,0,-1,0,0,2
2020-08-29,30,0,15,1,0,7,0,20,6,0,0,0,0,11,0,0,3,15,0,0,2,0,2,4,9,1,5,0,0,0,0,0,4
2020-08-30,22,0,28,0,0,4,0,6,4,0,0,0,0,18,2,0,1,2,0,0,0,5,1,6,1,0,4,0,0,0,0,0,1
2020-08-31,14,0,5,1,0,1,0,8,6,3,0,0,1,5,1,0,1,8,0,1,1,0,0,1,5,3,3,0,0,0,0,0,2
2020-09-01,29,0,4,0,0,3,0,32,8,1,0,0,0,1,2,0,0,10,0,4,-1,0,0,7,2,1,2,1,0,0,0,0,2
2020-09-02,23,3,23,0,1,5,0,33,13,1,0,0,0,19,0,0,0,10,0,2,0,1,3,1,5,1,5,0,1,1,0,0,1
2020-09-03,37,1,22,1,2,14,0,28,32,0,0,0,0,19,2,0,5,6,0,3,1,2,1,2,2,2,11,0,0,2,0,0,5
2020-09-04,16,0,11,0,1,9,0,13,8,0,0,0,0,8,0,0,0,1,0,0,1,0,1,2,5,1,10,0,0,0,0,0,3
2020-09-05,23,2,13,0,1,2,0,11,22,3,0,0,0,14,2,0,18,9,0,0,0,6,4,2,3,0,8,0,0,0,0,0,3
2020-09-06,10,0,15,-1,0,2,0,6,3,0,0,0,0,6,0,0,0,1,0,0,0,2,0,1,5,1,7,0,0,0,0,0,1
2020-09-07,11,0,1,0,0,-1,0,5,2,1,0,0,0,6,0,0,2,4,0,1,0,0,0,0,4,0,2,0,0,0,0,0,-1
2020-09-08,21,0,4,-1,-1,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1
2020-09-09,6,0,16,0,0,6,0,17,4,1,0,0,0,7,0,1,3,6,0,1,1,0,4,4,3,0,3,0,0,1,0,0,1
2020-09-10,27,0,31,3,0,2,1,17,21,7,0,0,0,13,1,1,5,2,0,0,1,-1,5,5,4,2,11,0,0,3,0,0,0
2020-09-11,12,0,40,0,0,7,0,12,4,1,0,0,0,14,0,0,4,7,0,4,3,2,6,6,3,0,6,0,0,2,0,0,3
2020-09-12,14,0,11,2,0,0,1,19,6,0,0,0,0,8,1,0,4,5,1,7,0,2,4,4,3,0,5,0,0,0,0,0,1
2020-09-13,18,0,29,1,0,2,0,6,5,1,0,0,0,14,0,0,-1,2,0,0,0,1,1,8,0,2,5,1,0,0,1,0,2
2020-09-14,21,0,9,0,1,0,0,5,1,0,0,0,0,14,0,0,15,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0
2020-09-15,16,0,9,0,1,3,-1,7,6,0,0,0,0,4,1,0,5,12,0,1,0,1,1,5,0,0,4,0,0,1,0,0,1
2020-09-16,14,0,10,1,0,2,0,9,14,0,1,0,0,20,0,0,0,2,0,0,0,3,15,3,10,0,10,0,4,3,0,0,0
2020-09-17,37,0,18,3,1,1,0,21,9,1,0,0,1,15,1,0,11,5,0,2,1,3,6,9,2,0,9,1,0,0,0,0,2
2020-09-18,28,-2,11,-3,1,7,0,17,16,9,1,0,0,17,1,2,7,5,0,2,1,1,6,2,3,2,7,1,0,1,0,0,8
2020-09-19,26,0,10,2,0,3,0,32,16,0,0,0,0,4,6,0,6,2,0,2,0,1,8,2,9,0,0,1,6,0,1,0,7
2020-09-20,8,0,14,0,0,0,0,12,8,-1,0,0,0,7,3,0,0,0,0,0,2,1,1,0,5,1,3,0,1,0,0,0,2
2020-09-21,20,0,12,-2,0,3,0,18,5,0,0,0,0,25,0,0,7,3,0,1,0,2,1,1,4,0,15,0,0,2,0,0,5
2020-09-22,21,0,4,2,0,1,0,18,14,2,0,0,0,8,0,0,1,5,0,-1,0,0,2,1,10,9,3,1,2,0,1,0,3
2020-09-23,23,0,22,7,2,15,0,34,22,2,0,0,0,18,7,1,2,4,0,4,1,0,5,5,4,0,1,1,6,2,0,0,9
2020-09-24,57,0,16,2,0,10,0,29,23,7,0,0,0,16,3,0,5,7,0,4,0,4,5,9,15,2,9,0,4,5,0,0,5
2020-09-25,54,0,34,0,1,10,0,58,27,1,0,0,0,17,9,1,2,5,0,6,0,1,1,10,12,-7,9,1,1,1,5,0,4
2020-09-26,41,0,34,7,0,8,0,39,10,0,0,0,0,12,3,0,1,1,0,5,0,4,1,4,14,2,14,1,1,2,1,0,0
2020-09-27,30,0,9,0,6,3,0,19,29,0,0,0,0,18,0,0,0,5,0,1,0,2,0,8,6,0,11,0,0,2,0,0,2
2020-09-28,47,0,5,-2,0,11,0,19,2,4,0,0,0,2,0,0,3,13,0,1,0,2,0,6,9,0,10,0,2,1,2,0,3
2020-09-29,48,0,28,3,0,17,0,25,13,0,0,0,0,6,1,0,0,3,0,4,0,1,0,10,5,0,7,0,1,1,0,0,1
2020-09-30,60,0,30,3,0,33,0,41,22,0,0,0,2,29,3,0,2,5,0,2,0,0,3,8,18,1,7,1,1,1,2,0,4
2020-10-01,53,0,39,5,0,3,0,48,14,4,0,-1,0,18,4,0,1,3,0,1,1,1,4,5,7,0,4,0,2,2,1,0,7
2020-10-02,97,0,32,12,3,27,0,45,16,1,0,0,0,26,1,0,14,7,0,5,0,2,1,16,9,0,17,1,1,0,3,0,3
2020-10-03,74,0,32,1,0,20,0,67,15,1,0,0,1,22,1,1,6,2,0,4,1,1,10,7,5,1,13,1,2,0,0,0,8
2020-10-04,47,0,21,1,0,7,0,46,5,1,0,0,0,11,2,1,0,0,0,0,0,0,4,2,8,1,19,0,3,0,0,0,1
2020-10-05,50,0,10,1,0,11,0,44,0,0,0,0,0,1,2,0,4,1,0,1,1,0,2,14,4,1,2,1,2,0,0,1,3
2020-10-06,137,0,12,0,0,11,0,35,23,1,0,0,0,19,1,1,2,11,0,4,0,0,4,6,19,1,10,0,1,0,3,0,14
2020-10-07,120,0,35,0,1,20,0,70,27,2,0,0,1,32,11,0,7,8,0,4,0,2,12,17,10,2,31,0,6,1,1,1,4
2020-10-08,101,0,25,5,0,65,0,56,14,2,2,0,1,10,7,0,6,9,0,5,0,4,5,13,10,4,20,4,2,2,0,5,7
2020-10-09,134,0,41,8,0,10,0,79,28,4,0,0,2,36,2,0,18,12,1,5,0,4,6,29,18,1,19,3,11,2,4,3,5
2020-10-10,164,0,38,6,0,43,0,72,15,3,0,0,0,11,4,1,8,9,1,19,2,2,10,27,11,3,10,7,2,1,1,0,11
2020-10-11,98,0,26,6,1,12,0,37,1,3,0,0,2,27,10,0,2,4,0,3,0,3,2,8,2,0,8,0,2,0,0,0,4
2020-10-12,126,0,18,0,0,13,0,81,21,0,1,0,0,14,0,0,15,11,0,9,0,3,-1,16,12,5,18,3,0,6,0,0,8
2020-10-13,118,0,10,5,0,24,0,51,6,1,0,0,0,19,2,0,2,9,0,4,1,3,6,21,9,3,41,0,3,1,2,0,10
2020-10-14,200,0,66,3,0,19,2,109,18,4,0,0,0,16,1,0,5,6,1,14,0,2,9,38,25,2,17,0,4,1,0,0,15
2020-10-15,302,0,37,5,0,19,-2,91,25,5,0,0,3,29,4,0,14,14,2,6,6,1,6,28,28,3,17,0,0,2,0,0,23
2020-10-16,177,0,23,8,0,76,0,165,36,3,0,0,0,55,16,0,30,5,1,54,0,4,8,42,29,4,38,6,7,1,0,1,23
2020-10-17,189,0,23,3,0,34,0,115,36,2,0,0,0,17,10,0,21,7,1,6,0,6,4,24,10,7,28,1,10,2,2,0,15
2020-10-18,149,0,27,6,0,9,0,67,12,3,0,0,0,26,3,1,32,6,0,4,0,5,3,31,8,4,28,1,5,1,0,0,14
2020-10-19,123,0,29,4,0,19,0,103,20,4,0,0,0,53,11,0,20,9,0,18,1,11,9,11,16,4,11,0,13,6,0,0,19
2020-10-20,152,0,25,9,0,45,0,137,21,1,0,0,1,18,2,2,17,16,0,30,6,3,3,18,30,3,32,1,5,1,0,1,15
2020-10-21,285,0,25,22,0,29,0,171,42,2,1,0,0,39,6,0,13,10,0,18,2,3,10,24,24,1,63,4,3,6,0,0,16
2020-10-22,182,0,30,12,1,30,0,98,46,1,1,0,0,38,21,0,24,7,0,9,0,4,16,53,21,1,17,9,6,1,1,0,33
2020-10-23,195,0,28,6,1,54,0,136,37,6,1,0,0,41,13,1,34,30,0,22,3,12,14,37,14,7,55,0,6,9,1,0,28
2020-10-24,250,0,47,16,1,20,0,123,20,5,1,0,1,51,8,1,41,32,0,58,1,4,6,42,31,3,48,7,9,10,3,0,33
2020-10-25,154,0,42,13,0,32,0,204,39,1,0,0,5,45,5,1,45,25,0,35,1,3,3,28,15,8,37,5,14,8,1,0,54
2020-10-26,168,0,38,1,0,45,0,193,25,2,0,0,0,19,7,1,59,20,0,12,1,5,8,17,22,1,42,3,2,15,0,0,17
2020-10-27,137,1,15,5,0,7,0,163,14,1,1,0,-1,8,4,0,95,11,0,16,0,5,3,32,23,0,19,5,3,0,0,0,16
2020-10-28,268,0,19,6,1,13,1,98,44,0,0,0,0,22,7,3,17,22,0,6,1,8,11,19,9,4,48,1,6,4,0,1,18
2020-10-29,259,0,31,36,0,28,0,247,24,4,1,0,5,67,4,1,106,25,1,16,2,12,6,40,17,7,52,6,11,17,1,1,51
2020-10-30,335,0,29,28,1,19,0,249,17,3,3,0,0,25,3,0,41,33,0,21,2,7,9,36,28,4,44,3,10,10,4,0,41
2020-10-31,185,0,39,14,0,18,0,125,9,3,1,0,2,6,6,1,17,22,0,7,0,10,3,30,17,1,32,8,4,6,0,0,15
2020-11-01,223,0,36,9,0,17,0,110,51,9,0,0,1,11,2,1,18,23,0,17,6,13,12,25,11,9,34,3,8,1,8,4,80
2020-11-02,243,0,11,18,0,53,1,220,9,3,1,0,2,16,3,0,21,47,0,14,1,6,20,34,30,4,62,7,8,10,7,0,21
2020-11-03,260,0,107,18,2,27,0,270,19,6,0,0,0,85,7,3,36,23,0,11,1,9,19,37,23,3,134,1,4,1,1,5,24
2020-11-04,265,0,50,44,1,24,-1,193,53,5,0,0,2,53,5,5,35,38,0,25,3,16,9,34,50,6,45,3,7,19,1,0,21
2020-11-05,201,0,60,28,0,45,1,135,42,3,2,0,0,30,2,2,51,26,1,10,0,14,12,37,27,5,65,6,7,13,2,1,31
2020-11-06,342,0,86,10,3,51,0,260,29,4,3,0,1,38,9,2,37,25,1,24,2,28,26,67,34,7,96,4,14,6,5,0,70
2020-11-07,323,0,122,8,4,36,1,204,40,5,1,0,0,56,6,1,25,77,0,51,5,14,17,70,71,5,64,7,2,21,3,1,37
2020-11-08,275,0,165,15,7,88,1,144,79,6,3,0,1,68,17,4,14,20,1,9,5,11,22,36,16,12,128,2,12,8,3,0,38
2020-11-09,458,0,57,18,2,51,3,200,54,9,2,0,2,75,17,3,36,36,0,56,6,10,10,93,52,7,90,3,6,20,4,0,28
2020-11-10,302,1,65,23,4,51,8,221,60,5,3,0,1,75,11,5,29,35,0,31,0,17,20,100,34,5,90,1,6,6,6,3,40
2020-11-11,415,1,108,44,5,39,3,342,42,2,3,0,2,55,13,1,13,69,1,14,2,19,9,60,56,6,93,3,17,19,7,0,24
2020-11-12,605,1,64,35,3,83,2,319,40,17,1,3,3,69,10,6,13,18,0,8,3,34,23,89,35,10,134,7,11,21,3,0,72
2020-11-13,316,1,108,23,2,39,1,219,28,8,3,0,3,43,7,2,27,13,0,14,0,13,13,84,41,9,132,4,6,13,4,2,52
2020-11-14,330,0,61,32,3,46,1,193,23,7,0,0,1,57,8,1,22,53,0,6,8,22,13,62,39,6,57,6,13,27,6,2,60
2020-11-15,255,0,50,51,-81,34,0,165,31,6,9,0,0,27,8,2,11,44,1,20,2,14,17,50,67,4,93,12,10,12,1,1,28
2020-11-16,372,1,88,15,91,41,1,204,47,12,0,0,5,40,5,0,14,52,0,46,3,18,10,57,40,6,92,4,12,11,10,3,39
2020-11-17,612,2,108,61,9,70,1,339,73,25,3,0,0,104,19,6,37,36,2,44,3,49,19,117,40,3,145,2,30,32,14,3,97
2020-11-18,992,5,191,51,10,88,2,438,46,19,52,0,0,123,15,5,34,74,3,50,5,48,16,180,45,10,196,9,11,36,2,0,137
2020-11-19,1116,3,111,91,9,85,0,500,67,18,4,0,6,156,28,5,54,209,4,65,8,82,25,268,146,24,277,9,26,52,5,80,131
2020-11-20,998,4,165,72,8,104,3,279,72,31,7,0,3,73,21,3,27,131,2,111,9,61,50,191,100,12,173,7,22,47,9,18,169
2020-11-21,639,3,118,58,3,85,2,290,72,17,2,0,1,113,31,4,51,212,1,25,15,27,20,149,128,7,120,10,16,16,21,1,85
2020-11-22,707,1,81,64,4,45,0,215,79,20,7,0,8,142,31,1,49,190,1,55,5,32,27,161,191,21,117,29,20,22,15,10,106
2020-11-23,739,0,63,94,11,100,0,202,37,6,5,1,4,30,12,3,16,168,0,14,11,31,24,123,148,7,218,10,12,20,8,10,125
2020-11-24,538,0,108,66,14,41,6,202,97,1,15,0,1,118,12,6,26,184,1,48,2,41,8,174,125,9,82,10,18,33,26,9,78
2020-11-25,572,1,122,22,11,36,0,222,34,6,8,0,4,98,22,2,18,116,0,28,6,37,21,131,116,2,112,5,9,28,2,2,62
2020-11-26,659,0,66,13,3,26,3,183,29,13,5,1,4,54,30,2,7,100,0,17,1,25,12,120,117,8,84,3,6,8,5,12,78
2020-11-27,741,0,86,58,21,46,1,117,55,4,0,0,2,91,8,5,25,98,1,8,1,27,6,168,121,8,140,28,16,31,11,2,130
2020-11-28,713,1,162,17,7,40,1,216,94,20,5,0,2,90,12,3,49,109,0,34,7,19,11,165,82,5,126,9,15,8,2,4,102
2020-11-29,347,1,135,36,11,33,1,166,19,15,18,0,2,67,14,10,11,88,0,30,4,40,8,102,82,7,89,13,10,14,16,5,41
2020-11-30,590,0,102,7,20,35,0,131,39,10,6,0,1,65,3,4,10,85,0,19,17,18,15,126,133,6,106,0,7,25,6,3,89
2020-12-01,894,1,77,40,15,51,0,198,38,4,13,0,1,105,9,9,20,97,1,76,7,39,20,178,105,19,182,1,17,10,7,-2,92
2020-12-02,447,0,130,24,21,32,4,113,70,10,4,0,2,98,4,3,4,69,2,20,3,23,26,84,141,5,77,14,5,2,6,22,79
2020-12-03,582,1,79,17,13,36,1,298,47,11,9,0,1,68,37,4,10,88,3,48,6,18,22,110,120,16,96,8,9,20,2,4,126
2020-12-04,751,3,99,39,24,48,4,233,45,6,16,0,1,102,15,8,31,75,1,28,4,37,18,118,83,10,95,6,20,20,17,10,95
2020-12-05,500,5,142,11,5,34,3,183,54,11,3,0,0,135,10,6,28,124,9,46,2,30,15,108,166,18,125,36,10,16,22,6,58
2020-12-06,381,2,69,37,25,26,11,89,37,3,22,0,2,33,17,2,12,49,2,12,13,21,11,53,122,14,66,9,14,13,9,0,56
2020-12-07,629,1,87,41,46,22,1,187,33,15,7,0,3,93,8,6,19,121,0,33,2,51,8,134,119,10,65,4,4,16,4,1,89
2020-12-08,394,1,40,20,17,25,0,102,43,11,3,1,2,53,7,4,8,125,2,35,1,17,4,93,97,12,73,4,2,4,5,2,37
2020-12-09,601,1,49,25,10,28,1,119,34,10,10,0,6,58,9,1,12,111,5,30,2,53,9,102,208,14,126,4,25,9,1,17,69
2020-12-10,618,0,50,13,4,23,0,112,74,9,15,0,1,67,10,5,18,141,2,25,5,64,7,125,179,11,73,3,15,14,2,16,80
2020-12-11,556,0,90,19,5,53,1,98,72,24,3,0,3,120,8,2,25,89,0,35,8,15,28,125,206,11,85,4,11,11,6,12,109
2020-12-12,565,0,54,19,23,27,0,98,30,7,7,0,0,204,11,10,8,96,4,34,5,39,14,135,178,20,93,10,6,10,7,1,78
2020-12-13,447,0,83,14,17,29,0,83,43,9,1,0,0,113,7,4,12,86,0,26,5,27,5,63,149,15,61,9,16,8,6,0,62
2020-12-14,455,0,69,23,38,16,3,140,80,6,65,0,2,68,6,5,8,69,4,14,1,39,8,87,116,23,82,7,14,4,1,5,83
2020-12-15,440,0,52,7,3,18,1,73,70,10,6,0,1,123,2,1,3,73,2,20,1,18,24,99,75,10,37,1,6,7,0,4,42
2020-12-16,564,2,84,14,15,20,2,92,68,27,42,0,4,117,6,3,11,109,1,18,2,50,58,105,151,22,98,9,15,14,3,5,98
2020-12-17,529,0,28,14,30,31,2,137,38,29,33,0,1,77,4,5,9,95,1,28,2,75,29,156,89,10,77,4,9,13,7,3,123
2020-12-18,415,0,44,25,17,28,1,135,59,25,12,0,1,53,8,9,12,111,1,16,1,32,20,119,131,17,68,5,20,8,6,4,52
2020-12-19,446,2,64,1,14,24,3,87,53,23,8,0,1,46,8,3,15,108,6,24,2,25,27,89,174,10,66,6,27,16,6,1,33
2020-12-20,274,0,26,18,21,12,0,116,45,10,5,0,1,49,4,5,12,80,1,9,2,20,7,66,160,16,47,3,2,19,2,5,38
2020-12-21,289,0,27,16,0,10,0,74,19,10,0,0,0,38,3,3,8,41,2,11,1,10,17,50,96,17,39,0,2,3,1,1,27
2020-12-22,298,0,54,56,1,19,1,141,69,6,3,1,0,101,7,2,0,102,0,23,2,25,8,82,170,6,28,0,5,10,5,0,42
2020-12-23,333,0,36,8,5,15,0,140,44,13,6,0,5,65,6,3,19,62,15,5,0,21,17,73,102,39,49,9,12,5,12,1,47
2020-12-24,484,0,293,78,8,28,0,259,92,13,5,0,1,67,10,6,19,72,5,30,1,39,14,102,133,14,58,3,18,10,6,0,56
2020-12-25,424,0,106,19,36,35,-1,145,31,13,0,0,0,34,3,6,14,66,4,13,2,38,21,97,167,18,69,7,4,13,11,3,58
2020-12-26,124,0,34,3,0,8,1,70,49,5,0,0,2,44,4,3,8,34,1,13,2,5,15,30,78,4,16,2,6,10,0,2,32
2020-12-27,238,0,30,16,4,45,3,56,44,2,1,0,2,47,6,1,2,28,2,3,2,19,16,46,41,5,46,2,5,3,3,2,21
2020-12-28,227,0,21,9,0,8,0,45,7,12,0,0,0,45,2,3,6,47,2,8,0,15,6,46,107,4,52,1,4,0,1,0,13
2020-12-29,349,0,39,12,2,28,6,131,76,12,2,0,1,117,4,3,7,117,0,17,0,30,12,72,105,3,66,5,4,4,3,0,22
2020-12-30,335,0,75,6,2,30,0,155,45,24,2,0,4,73,4,2,21,100,2,12,0,12,19,77,141,21,79,4,19,6,1,2,38
2020-12-31,435,0,76,34,11,40,5,118,44,25,7,0,6,118,20,11,28,94,6,36,1,53,3,121,196,12,72,8,5,13,1,0,79
2021-01-01,313,3,55,28,10,56,0,160,42,17,4,0,2,26,3,2,5,74,2,6,0,29,24,108,153,15,59,4,5,2,8,0,30
2021-01-02,264,1,48,18,3,30,1,110,104,20,4,0,1,48,18,12,25,74,1,10,6,35,6,69,174,16,50,22,4,20,6,-1,34
2021-01-03,345,0,30,3,2,17,1,124,54,20,1,0,12,60,17,1,10,42,0,10,2,22,19,75,69,2,25,18,0,4,7,2,16
2021-01-04,282,0,37,19,12,33,3,123,44,3,0,0,-1,72,3,0,4,34,1,18,0,8,8,46,69,9,63,5,2,4,5,1,23
2021-01-05,478,0,48,18,2,15,1,114,25,10,0,0,0,58,7,2,7,93,0,26,5,17,0,71,104,10,31,1,2,6,3,2,28
2021-01-06,439,1,76,14,6,13,0,162,14,23,6,0,4,55,2,15,5,82,1,27,1,92,1,95,153,6,105,1,9,15,4,0,58
2021-01-07,453,1,75,28,7,35,1,117,131,33,1,0,7,47,19,11,23,69,0,50,2,73,25,141,231,12,131,11,4,13,5,5,62
2021-01-08,425,1,76,33,30,53,5,202,57,20,4,0,5,56,19,7,19,99,5,20,8,26,13,95,181,15,82,6,13,12,4,1,57
2021-01-09,370,2,60,22,6,22,0,164,72,20,3,0,2,87,15,6,16,93,2,44,6,48,11,91,116,16,109,17,8,19,2,2,47
2021-01-10,265,0,58,21,3,25,3,152,97,24,3,0,4,67,10,6,26,61,0,30,1,42,15,81,98,7,64,0,1,15,6,0,18
2021-01-11,256,0,19,22,5,33,0,104,34,13,2,0,2,19,20,2,21,41,1,40,3,19,15,54,73,6,66,0,7,12,0,1,40
2021-01-12,225,2,36,18,3,21,2,104,39,8,1,0,0,29,5,2,6,62,0,10,1,31,12,89,88,6,37,11,2,3,3,2,29
2021-01-13,350,1,17,8,7,8,1,124,45,11,6,0,0,15,4,2,28,69,1,20,5,44,3,79,101,21,74,1,6,0,5,1,32
2021-01-14,341,1,73,21,3,39,1,162,63,19,2,0,1,97,8,9,28,62,5,56,0,63,16,88,155,9,76,8,11,24,8,0,31
2021-01-15,289,0,77,7,6,46,2,188,68,14,2,0,1,68,44,17,20,49,1,32,4,31,7,58,90,16,61,8,2,15,6,2,31
2021-01-16,276,0,50,22,5,20,2,172,51,13,1,0,1,28,15,11,18,70,0,35,3,19,4,75,70,6,67,2,5,16,3,1,27
2021-01-17,170,2,39,6,8,18,0,106,21,13,2,0,6,30,4,4,12,36,0,16,2,23,13,47,67,15,47,0,4,10,2,0,21
2021-01-18,159,0,17,4,1,30,0,48,23,6,1,0,1,20,28,0,14,45,0,17,0,22,2,41,62,7,35,3,3,12,3,0,22
2021-01-19,255,0,22,5,-1,19,1,85,22,10,1,0,0,8,5,0,21,31,0,18,1,8,8,55,34,3,29,3,9,1,1,1,34
2021-01-20,212,0,31,8,1,13,1,143,53,5,1,0,0,12,22,8,27,16,1,14,2,52,10,42,82,10,55,0,5,15,3,0,37
2021-01-21,230,0,59,14,5,27,1,122,49,6,1,0,5,33,19,5,34,92,0,29,3,21,5,51,80,7,52,2,6,9,1,0,22
2021-01-22,205,0,22,13,6,15,0,133,40,9,0,0,1,28,14,12,52,60,0,22,3,22,7,50,63,8,66,3,13,9,5,1,26
2021-01-23,177,0,30,15,0,22,-1,72,49,13,0,0,13,30,14,2,16,52,1,32,3,39,3,46,83,6,80,1,8,13,4,0,21
2021-01-24,140,0,21,4,5,12,0,70,34,4,2,0,1,12,22,4,32,24,0,18,2,19,5,23,54,8,66,1,3,11,3,0,30
2021-01-25,143,0,14,8,0,14,0,68,11,4,3,0,0,26,1,1,8,45,0,14,0,0,5,23,49,5,20,0,5,10,2,0,12
2021-01-26,150,1,29,10,2,11,2,82,38,2,0,0,1,14,10,0,16,33,0,20,0,15,1,36,52,8,38,7,4,4,2,0,12
